price_open,price_high,price_low,price_close,timestamp,date
2.96494e-05,2.96494e-05,2.96494e-05,2.96494e-05,1680210600,2023-03-30T21:10:00
2.40621e-05,2.40621e-05,2.40621e-05,2.40621e-05,1673644680,2023-01-13T21:18:00
1.43675e-05,1.43675e-05,1.43675e-05,1.43675e-05,1668075540,2022-11-10T10:19:00
1.88489e-05,1.88489e-05,1.88489e-05,1.88489e-05,1667387520,2022-11-02T11:12:00
1.62668e-05,1.62668e-05,1.62668e-05,1.62668e-05,1666505280,2022-10-23T06:08:00
1.72235e-05,1.72235e-05,1.72235e-05,1.72235e-05,1665981300,2022-10-17T04:35:00
4.2165e-05,4.2165e-05,4.2165e-05,4.2165e-05,1650354600,2022-04-19T07:50:00
4.71233e-05,4.71233e-05,4.71233e-05,4.71233e-05,1649596320,2022-04-10T13:12:00
4.96705e-05,4.96705e-05,4.96705e-05,4.96705e-05,1646187720,2022-03-02T02:22:00
5.08239e-05,5.08239e-05,5.08239e-05,5.08239e-05,1646040900,2022-02-28T09:35:00
5.66568e-05,5.66568e-05,5.66568e-05,5.66568e-05,1645273560,2022-02-19T12:26:00
6.75797e-05,6.75797e-05,6.75797e-05,6.75797e-05,1645242840,2022-02-19T03:54:00
7.80986e-05,7.80986e-05,7.80986e-05,7.80986e-05,1645207260,2022-02-18T18:01:00
9.06828e-05,9.06828e-05,9.06828e-05,9.06828e-05,1645200060,2022-02-18T16:01:00
0.00010367,0.00010367,0.00010367,0.00010367,1645199280,2022-02-18T15:48:00
0.00013031,0.00013031,0.00013031,0.00013031,1644988140,2022-02-16T05:09:00
0.000137271,0.000137271,0.000137271,0.000137271,1644802080,2022-02-14T01:28:00
0.000140443,0.000140443,0.000140443,0.000140443,1643175840,2022-01-26T05:44:00
0.000172081,0.000172081,0.000172081,0.000172081,1643175420,2022-01-26T05:37:00
0.000277206,0.000277206,0.000277206,0.000277206,1641535380,2022-01-07T06:03:00
0.000381085,0.000381085,0.000381085,0.000381085,1641290460,2022-01-04T10:01:00
0.000424968,0.000424968,0.000424968,0.000424968,1640866440,2021-12-30T12:14:00
0.000459762,0.000459762,0.000459762,0.000459762,1640846760,2021-12-30T06:46:00
0.000540915,0.000540915,0.000540915,0.000540915,1640660700,2021-12-28T03:05:00
0.000592893,0.000592893,0.000592893,0.000592893,1640594400,2021-12-27T08:40:00
0.000636539,0.000636539,0.000636539,0.000636539,1640507040,2021-12-26T08:24:00
0.000877979,0.000877979,0.000877979,0.000877979,1640365740,2021-12-24T17:09:00
0.000713554,0.000713554,0.000713554,0.000713554,1640355900,2021-12-24T14:25:00
