price_open,price_high,price_low,price_close,timestamp,date
0.0213153,0.0213153,0.0213153,0.0213153,1680587580,2023-04-04T05:53:00
0.0213068,0.0213068,0.0213068,0.0213068,1680579420,2023-04-04T03:37:00
0.0213313,0.0213313,0.0213313,0.0213313,1680577380,2023-04-04T03:03:00
0.0209816,0.0209816,0.0209816,0.0209816,1680574440,2023-04-04T02:14:00
0.0208271,0.0208271,0.0208271,0.0208271,1680562380,2023-04-03T22:53:00
0.0209344,0.0209344,0.0209344,0.0209344,1680549540,2023-04-03T19:19:00
0.0208408,0.0208408,0.0208408,0.0208408,1680548760,2023-04-03T19:06:00
0.0204385,0.0204385,0.0204385,0.0204385,1680539220,2023-04-03T16:27:00
0.0204051,0.0204051,0.0204051,0.0204051,1680537540,2023-04-03T15:59:00
0.0203908,0.0203908,0.0203908,0.0203908,1680530940,2023-04-03T14:09:00
0.0202421,0.0202421,0.0202421,0.0202421,1680529320,2023-04-03T13:42:00
0.0201472,0.0201472,0.0201472,0.0201472,1680523020,2023-04-03T11:57:00
0.0197686,0.0197686,0.0197686,0.0197686,1680505200,2023-04-03T07:00:00
0.0196687,0.0196687,0.0196687,0.0196687,1680492240,2023-04-03T03:24:00
0.0196076,0.0196076,0.0196076,0.0196076,1680492120,2023-04-03T03:22:00
0.0195734,0.0195734,0.0195734,0.0195734,1680491520,2023-04-03T03:12:00
0.019538,0.019538,0.019538,0.019538,1680490260,2023-04-03T02:51:00
0.0195199,0.0195199,0.0195199,0.0195199,1680486180,2023-04-03T01:43:00
0.0196834,0.0196834,0.0196834,0.0196834,1680486060,2023-04-03T01:41:00
0.0197078,0.0197078,0.0197078,0.0197078,1680483180,2023-04-03T00:53:00
0.0196247,0.0196247,0.0196247,0.0196247,1680481800,2023-04-03T00:30:00
0.0195415,0.0195415,0.0195415,0.0195415,1680472440,2023-04-02T21:54:00
0.0197612,0.0197612,0.0197612,0.0197612,1680463980,2023-04-02T19:33:00
0.0201451,0.0201451,0.0201451,0.0201451,1680458880,2023-04-02T18:08:00
0.0200267,0.0200267,0.0200267,0.0200267,1680458580,2023-04-02T18:03:00
0.0197924,0.0197924,0.0197924,0.0197924,1680451500,2023-04-02T16:05:00
0.0197005,0.0197005,0.0197005,0.0197005,1680450840,2023-04-02T15:54:00
0.0199314,0.0199314,0.0199314,0.0199314,1680444000,2023-04-02T14:00:00
0.0198633,0.0198633,0.0198633,0.0198633,1680439620,2023-04-02T12:47:00
0.0198504,0.0198504,0.0198504,0.0198504,1680437760,2023-04-02T12:16:00
0.0197828,0.0197828,0.0197828,0.0197828,1680412980,2023-04-02T05:23:00
0.019592,0.019592,0.019592,0.019592,1680412080,2023-04-02T05:08:00
0.0194993,0.0194993,0.0194993,0.0194993,1680404040,2023-04-02T02:54:00
0.0193963,0.0193963,0.0193963,0.0193963,1680400500,2023-04-02T01:55:00
0.0195449,0.0195449,0.0195449,0.0195449,1680399840,2023-04-02T01:44:00
0.0185745,0.0185745,0.0185745,0.0185745,1680395940,2023-04-02T00:39:00
0.0185693,0.0185693,0.0185693,0.0185693,1680389880,2023-04-01T22:58:00
0.0185594,0.0185594,0.0185594,0.0185594,1680389100,2023-04-01T22:45:00
0.0185486,0.0185486,0.0185486,0.0185486,1680388980,2023-04-01T22:43:00
0.0184808,0.0184808,0.0184808,0.0184808,1680386520,2023-04-01T22:02:00
0.0178203,0.0178203,0.0178203,0.0178203,1680379680,2023-04-01T20:08:00
0.0171206,0.0171206,0.0171206,0.0171206,1680370260,2023-04-01T17:31:00
