price_open,price_high,price_low,price_close,timestamp,date
3.44936e-19,3.44936e-19,3.44936e-19,3.44936e-19,1675770180,2023-02-07T11:43:00
5.68837e-17,5.68837e-17,5.68837e-17,5.68837e-17,1666118040,2022-10-18T18:34:00
1.36313e-14,1.36313e-14,1.36313e-14,1.36313e-14,1662743940,2022-09-09T17:19:00
9.29865e-15,9.29865e-15,9.29865e-15,9.29865e-15,1662058740,2022-09-01T18:59:00
7.4227e-15,7.4227e-15,7.4227e-15,7.4227e-15,1660967160,2022-08-20T03:46:00
5.59395e-15,5.59395e-15,5.59395e-15,5.59395e-15,1660966800,2022-08-20T03:40:00
0.000504175,0.000504175,0.000504175,0.000504175,1655634300,2022-06-19T10:25:00
1.54164e-07,1.54164e-07,1.54164e-07,1.54164e-07,1655542500,2022-06-18T08:55:00
9.7601e-16,9.7601e-16,9.7601e-16,9.7601e-16,1655541420,2022-06-18T08:37:00
0.454541,0.454541,0.454541,0.454541,1655536500,2022-06-18T07:15:00
6.92029e-10,6.92029e-10,6.92029e-10,6.92029e-10,1655535960,2022-06-18T07:06:00
3.56636e-06,3.56636e-06,3.56636e-06,3.56636e-06,1655535900,2022-06-18T07:05:00
3.46917e-06,3.46917e-06,3.46917e-06,3.46917e-06,1655527140,2022-06-18T04:39:00
3.51309e-06,3.51309e-06,3.51309e-06,3.51309e-06,1655508780,2022-06-17T23:33:00
3.47153e-06,3.47153e-06,3.47153e-06,3.47153e-06,1655505060,2022-06-17T22:31:00
3.4667e-06,3.4667e-06,3.4667e-06,3.4667e-06,1655504760,2022-06-17T22:26:00
3.43437e-06,3.43437e-06,3.43437e-06,3.43437e-06,1655493780,2022-06-17T19:23:00
3.44129e-06,3.44129e-06,3.44129e-06,3.44129e-06,1655460180,2022-06-17T10:03:00
3.40017e-06,3.40017e-06,3.40017e-06,3.40017e-06,1655446620,2022-06-17T06:17:00
3.39543e-06,3.39543e-06,3.39543e-06,3.39543e-06,1655415780,2022-06-16T21:43:00
3.4361e-06,3.4361e-06,3.4361e-06,3.4361e-06,1655415180,2022-06-16T21:33:00
3.47557e-06,3.47557e-06,3.47557e-06,3.47557e-06,1655404260,2022-06-16T18:31:00
3.40395e-06,3.40395e-06,3.40395e-06,3.40395e-06,1655396040,2022-06-16T16:14:00
3.40765e-06,3.40765e-06,3.40765e-06,3.40765e-06,1655379300,2022-06-16T11:35:00
3.60493e-06,3.60493e-06,3.60493e-06,3.60493e-06,1655357880,2022-06-16T05:38:00
3.34258e-06,3.34258e-06,3.34258e-06,3.34258e-06,1655300400,2022-06-15T13:40:00
3.33303e-06,3.33303e-06,3.33303e-06,3.33303e-06,1655299020,2022-06-15T13:17:00
3.26723e-06,3.26723e-06,3.26723e-06,3.26723e-06,1655270940,2022-06-15T05:29:00
3.22735e-06,3.22735e-06,3.22735e-06,3.22735e-06,1655270460,2022-06-15T05:21:00
3.56979e-06,3.56979e-06,3.56979e-06,3.56979e-06,1655233800,2022-06-14T19:10:00
3.74072e-06,3.74072e-06,3.74072e-06,3.74072e-06,1655231940,2022-06-14T18:39:00
3.6739e-06,3.6739e-06,3.6739e-06,3.6739e-06,1655224680,2022-06-14T16:38:00
3.63628e-06,3.63628e-06,3.63628e-06,3.63628e-06,1655224440,2022-06-14T16:34:00
3.57297e-06,3.57297e-06,3.57297e-06,3.57297e-06,1655144520,2022-06-13T18:22:00
3.52452e-06,3.52452e-06,3.52452e-06,3.52452e-06,1655138100,2022-06-13T16:35:00
3.32259e-06,3.32259e-06,3.32259e-06,3.32259e-06,1655120160,2022-06-13T11:36:00
3.34035e-06,3.34035e-06,3.34035e-06,3.34035e-06,1655113980,2022-06-13T09:53:00
3.52908e-06,3.52908e-06,3.52908e-06,3.52908e-06,1655111880,2022-06-13T09:18:00
