price_open,price_high,price_low,price_close,timestamp,date
28.0721,28.0721,28.0721,28.0721,1680588900,2023-04-04T06:15:00
28.2125,28.2125,28.2125,28.2125,1680585480,2023-04-04T05:18:00
28.252,28.252,28.252,28.252,1680584400,2023-04-04T05:00:00
28.3961,28.3961,28.3961,28.3961,1680582180,2023-04-04T04:23:00
28.3988,28.3988,28.3988,28.3988,1680581700,2023-04-04T04:15:00
28.6589,28.6589,28.6589,28.6589,1680581280,2023-04-04T04:08:00
28.6239,28.6239,28.6239,28.6239,1680581220,2023-04-04T04:07:00
28.574,28.574,28.574,28.574,1680580800,2023-04-04T04:00:00
29.3842,29.6041,29.3842,29.6041,1680579780,2023-04-04T03:43:00
28.9402,28.9402,28.9402,28.9402,1680579720,2023-04-04T03:42:00
28.9947,28.9947,28.9206,28.9206,1680579240,2023-04-04T03:34:00
28.5012,28.5012,28.5012,28.5012,1680576900,2023-04-04T02:55:00
28.6746,28.6746,28.6746,28.6746,1680576480,2023-04-04T02:48:00
27.0177,27.0177,27.0177,27.0177,1680576420,2023-04-04T02:47:00
26.4814,26.4814,26.4814,26.4814,1680575460,2023-04-04T02:31:00
26.4228,26.4228,26.4228,26.4228,1680575160,2023-04-04T02:26:00
26.2601,26.2601,26.2601,26.2601,1680574800,2023-04-04T02:20:00
26.0871,26.0871,26.0871,26.0871,1680574500,2023-04-04T02:15:00
25.9701,25.9701,25.9701,25.9701,1680574380,2023-04-04T02:13:00
25.9034,25.9034,25.9034,25.9034,1680574200,2023-04-04T02:10:00
25.7992,25.7992,25.7992,25.7992,1680573300,2023-04-04T01:55:00
25.6145,25.6145,25.6145,25.6145,1680573000,2023-04-04T01:50:00
25.5454,25.5454,25.5454,25.5454,1680572700,2023-04-04T01:45:00
25.417,25.417,25.417,25.417,1680561780,2023-04-03T22:43:00
25.4688,25.4688,25.4688,25.4688,1680561060,2023-04-03T22:31:00
25.547,25.547,25.547,25.547,1680560940,2023-04-03T22:29:00
25.387,25.387,25.387,25.387,1680557280,2023-04-03T21:28:00
25.4362,25.4362,25.4362,25.4362,1680555540,2023-04-03T20:59:00
25.6359,25.6359,25.6359,25.6359,1680554820,2023-04-03T20:47:00
25.8236,25.8236,25.8236,25.8236,1680553920,2023-04-03T20:32:00
26.1822,26.1822,26.1822,26.1822,1680553860,2023-04-03T20:31:00
26.3405,26.3405,26.3405,26.3405,1680553800,2023-04-03T20:30:00
26.3505,26.3505,26.3505,26.3505,1680553680,2023-04-03T20:28:00
26.8454,26.8454,26.8454,26.8454,1680553380,2023-04-03T20:23:00
27.1847,27.1847,27.1847,27.1847,1680551160,2023-04-03T19:46:00
27.3651,27.3651,27.3651,27.3651,1680550200,2023-04-03T19:30:00
27.5658,27.5658,27.5658,27.5658,1680548880,2023-04-03T19:08:00
27.5668,27.5668,27.5668,27.5668,1680547740,2023-04-03T18:49:00
27.1963,27.1963,27.1963,27.1963,1680543120,2023-04-03T17:32:00
27.1246,27.1246,27.1246,27.1246,1680541560,2023-04-03T17:06:00
27.2137,27.2137,27.2137,27.2137,1680541440,2023-04-03T17:04:00
