price_open,price_high,price_low,price_close,timestamp,date
1.68741e-08,1.68741e-08,1.68741e-08,1.68741e-08,1680597360,2023-04-04T08:36:00
1.65396e-08,1.65396e-08,1.65396e-08,1.65396e-08,1680576180,2023-04-04T02:43:00
1.63538e-08,1.63538e-08,1.63538e-08,1.63538e-08,1680575460,2023-04-04T02:31:00
1.63518e-08,1.63518e-08,1.63518e-08,1.63518e-08,1680553800,2023-04-03T20:30:00
1.66419e-08,1.66419e-08,1.66419e-08,1.66419e-08,1680551640,2023-04-03T19:54:00
1.63649e-08,1.63649e-08,1.63649e-08,1.63649e-08,1680544740,2023-04-03T17:59:00
1.62614e-08,1.62614e-08,1.62614e-08,1.62614e-08,1680541200,2023-04-03T17:00:00
1.68533e-08,1.68533e-08,1.68533e-08,1.68533e-08,1680539160,2023-04-03T16:26:00
1.72791e-08,1.72791e-08,1.72791e-08,1.72791e-08,1680537300,2023-04-03T15:55:00
1.73879e-08,1.75451e-08,1.73879e-08,1.75451e-08,1680534120,2023-04-03T15:02:00
1.69903e-08,1.69903e-08,1.69903e-08,1.69903e-08,1680531720,2023-04-03T14:22:00
1.66577e-08,1.66577e-08,1.66577e-08,1.66577e-08,1680498060,2023-04-03T05:01:00
1.67399e-08,1.67399e-08,1.67399e-08,1.67399e-08,1680497460,2023-04-03T04:51:00
1.66441e-08,1.66441e-08,1.66441e-08,1.66441e-08,1680486840,2023-04-03T01:54:00
1.70734e-08,1.70734e-08,1.70734e-08,1.70734e-08,1680478680,2023-04-02T23:38:00
1.70207e-08,1.70207e-08,1.70207e-08,1.70207e-08,1680475980,2023-04-02T22:53:00
1.75492e-08,1.75492e-08,1.75492e-08,1.75492e-08,1680463500,2023-04-02T19:25:00
1.74175e-08,1.74175e-08,1.74175e-08,1.74175e-08,1680459960,2023-04-02T18:26:00
1.73704e-08,1.73704e-08,1.73704e-08,1.73704e-08,1680450180,2023-04-02T15:43:00
1.75434e-08,1.75434e-08,1.75434e-08,1.75434e-08,1680447000,2023-04-02T14:50:00
1.76896e-08,1.80589e-08,1.76896e-08,1.80589e-08,1680442860,2023-04-02T13:41:00
1.69189e-08,1.69189e-08,1.69189e-08,1.69189e-08,1680435600,2023-04-02T11:40:00
1.70149e-08,1.70149e-08,1.70149e-08,1.70149e-08,1680429360,2023-04-02T09:56:00
