price_open,price_high,price_low,price_close,timestamp,date
0.555114,0.555114,0.555114,0.555114,1680585300,2023-04-04T05:15:00
0.553817,0.553817,0.553817,0.553817,1680579540,2023-04-04T03:39:00
0.548286,0.548286,0.548286,0.548286,1680579420,2023-04-04T03:37:00
0.539984,0.539984,0.539984,0.539984,1680578940,2023-04-04T03:29:00
0.531778,0.531778,0.531778,0.531778,1680578100,2023-04-04T03:15:00
0.547384,0.547455,0.543218,0.547455,1680577920,2023-04-04T03:12:00
0.556787,0.556787,0.556787,0.556787,1680546300,2023-04-03T18:25:00
0.55281,0.55281,0.55281,0.55281,1680545100,2023-04-03T18:05:00
0.55563,0.55563,0.55563,0.55563,1680544920,2023-04-03T18:02:00
0.556337,0.556337,0.556337,0.556337,1680541080,2023-04-03T16:58:00
0.553855,0.553855,0.553855,0.553855,1680538980,2023-04-03T16:23:00
0.553743,0.553743,0.553743,0.553743,1680505500,2023-04-03T07:05:00
0.55103,0.55103,0.55103,0.55103,1680502020,2023-04-03T06:07:00
0.541181,0.541181,0.541181,0.541181,1680496500,2023-04-03T04:35:00
0.536022,0.536022,0.536022,0.536022,1680495840,2023-04-03T04:24:00
0.518153,0.532765,0.518153,0.532765,1680493680,2023-04-03T03:48:00
0.545038,0.545038,0.545038,0.545038,1680487620,2023-04-03T02:07:00
0.547433,0.547433,0.547433,0.547433,1680480180,2023-04-03T00:03:00
0.538715,0.538715,0.538715,0.538715,1680478500,2023-04-02T23:35:00
0.530665,0.530665,0.530665,0.530665,1680477000,2023-04-02T23:10:00
0.540136,0.540136,0.540136,0.540136,1680476760,2023-04-02T23:06:00
0.533116,0.533116,0.533116,0.533116,1680473640,2023-04-02T22:14:00
0.54157,0.54157,0.54157,0.54157,1680473520,2023-04-02T22:12:00
0.548981,0.548981,0.548981,0.548981,1680473340,2023-04-02T22:09:00
0.546983,0.546983,0.546983,0.546983,1680471000,2023-04-02T21:30:00
0.533899,0.533899,0.533899,0.533899,1680468480,2023-04-02T20:48:00
0.529008,0.529008,0.529008,0.529008,1680466140,2023-04-02T20:09:00
0.53605,0.53605,0.53605,0.53605,1680449580,2023-04-02T15:33:00
0.540437,0.540437,0.540437,0.540437,1680449340,2023-04-02T15:29:00
0.534565,0.534565,0.534565,0.534565,1680446100,2023-04-02T14:35:00
0.575851,0.575851,0.524523,0.535854,1680445560,2023-04-02T14:26:00
0.571868,0.571868,0.571868,0.571868,1680445440,2023-04-02T14:24:00
0.543299,0.543299,0.543299,0.543299,1680445080,2023-04-02T14:18:00
0.582279,0.582279,0.582279,0.582279,1680443280,2023-04-02T13:48:00
0.57928,0.57928,0.57928,0.57928,1680436800,2023-04-02T12:00:00
0.584297,0.584297,0.584297,0.584297,1680434340,2023-04-02T11:19:00
0.591576,0.591576,0.591576,0.591576,1680431280,2023-04-02T10:28:00
0.577918,0.577918,0.577918,0.577918,1680424620,2023-04-02T08:37:00
0.583341,0.583341,0.583341,0.583341,1680420240,2023-04-02T07:24:00
0.576735,0.576735,0.576735,0.576735,1680418920,2023-04-02T07:02:00
0.583595,0.583595,0.583595,0.583595,1680417000,2023-04-02T06:30:00
0.577825,0.577825,0.577825,0.577825,1680416760,2023-04-02T06:26:00
0.56519,0.579908,0.56519,0.579908,1680416580,2023-04-02T06:23:00
0.567031,0.567031,0.567031,0.567031,1680412980,2023-04-02T05:23:00
0.566412,0.566412,0.566412,0.566412,1680412380,2023-04-02T05:13:00
0.583362,0.583362,0.583362,0.583362,1680408360,2023-04-02T04:06:00
0.587015,0.587015,0.587015,0.587015,1680402300,2023-04-02T02:25:00
0.580706,0.580706,0.580706,0.580706,1680399600,2023-04-02T01:40:00
0.578918,0.578918,0.578918,0.578918,1680395460,2023-04-02T00:31:00
0.578907,0.578907,0.578907,0.578907,1680395040,2023-04-02T00:24:00
0.588086,0.588086,0.588086,0.588086,1680388560,2023-04-01T22:36:00
0.590535,0.590535,0.590535,0.590535,1680383700,2023-04-01T21:15:00
0.580574,0.580574,0.580574,0.580574,1680382200,2023-04-01T20:50:00
0.584662,0.584662,0.584662,0.584662,1680381360,2023-04-01T20:36:00
0.573582,0.573582,0.573582,0.573582,1680374400,2023-04-01T18:40:00
0.576154,0.576154,0.576154,0.576154,1680374040,2023-04-01T18:34:00
0.566159,0.566159,0.566159,0.566159,1680373200,2023-04-01T18:20:00
0.570542,0.570542,0.570542,0.570542,1680372300,2023-04-01T18:05:00
0.575291,0.575291,0.575291,0.575291,1680371640,2023-04-01T17:54:00
0.576815,0.576815,0.576815,0.576815,1680369720,2023-04-01T17:22:00
0.580385,0.580385,0.580385,0.580385,1680369540,2023-04-01T17:19:00
0.584175,0.584175,0.584175,0.584175,1680367380,2023-04-01T16:43:00
0.581389,0.581389,0.581389,0.581389,1680365820,2023-04-01T16:17:00
0.578308,0.578308,0.578308,0.578308,1680364560,2023-04-01T15:56:00
0.56732,0.56732,0.56732,0.56732,1680363000,2023-04-01T15:30:00
0.578687,0.578687,0.578687,0.578687,1680356400,2023-04-01T13:40:00
0.573685,0.573685,0.573685,0.573685,1680350760,2023-04-01T12:06:00
0.581017,0.581017,0.581017,0.581017,1680346260,2023-04-01T10:51:00
0.582336,0.582336,0.582336,0.582336,1680344820,2023-04-01T10:27:00
0.589112,0.589112,0.589112,0.589112,1680344760,2023-04-01T10:26:00
0.59264,0.59264,0.59264,0.59264,1680344640,2023-04-01T10:24:00
0.595527,0.595527,0.595527,0.595527,1680343980,2023-04-01T10:13:00
0.594583,0.594583,0.594583,0.594583,1680343920,2023-04-01T10:12:00
0.574818,0.574818,0.574818,0.574818,1680340740,2023-04-01T09:19:00
0.593706,0.593706,0.593706,0.593706,1680340680,2023-04-01T09:18:00
0.566677,0.566677,0.566677,0.566677,1680334740,2023-04-01T07:39:00
0.561781,0.561781,0.561781,0.561781,1680330120,2023-04-01T06:22:00
0.564813,0.564813,0.564813,0.564813,1680321540,2023-04-01T03:59:00
0.595275,0.595275,0.595275,0.595275,1680320640,2023-04-01T03:44:00
0.567694,0.567694,0.567694,0.567694,1680320400,2023-04-01T03:40:00
0.567868,0.567868,0.567868,0.567868,1680301800,2023-03-31T22:30:00
0.566783,0.566783,0.566783,0.566783,1680286020,2023-03-31T18:07:00
0.565152,0.565152,0.565152,0.565152,1680283740,2023-03-31T17:29:00
0.571858,0.571858,0.571858,0.571858,1680279120,2023-03-31T16:12:00
0.582064,0.582064,0.582064,0.582064,1680276120,2023-03-31T15:22:00
