price_open,price_high,price_low,price_close,timestamp,date
0.1777,0.1777,0.1777,0.1777,1680556380,2023-04-03T21:13:00
0.179568,0.179568,0.179568,0.179568,1680552960,2023-04-03T20:16:00
0.181326,0.181326,0.181326,0.181326,1680547140,2023-04-03T18:39:00
0.181062,0.181062,0.181062,0.181062,1680513900,2023-04-03T09:25:00
0.179817,0.179817,0.179817,0.179817,1680509880,2023-04-03T08:18:00
0.177606,0.177606,0.177606,0.177606,1680487380,2023-04-03T02:03:00
0.178642,0.178642,0.178642,0.178642,1680486960,2023-04-03T01:56:00
0.181608,0.181608,0.181608,0.181608,1680483240,2023-04-03T00:54:00
0.182696,0.182696,0.182696,0.182696,1680468060,2023-04-02T20:41:00
0.183401,0.183401,0.183401,0.183401,1680456600,2023-04-02T17:30:00
0.185834,0.185834,0.185834,0.185834,1680445200,2023-04-02T14:20:00
0.187406,0.187406,0.187406,0.187406,1680403080,2023-04-02T02:38:00
0.188775,0.188775,0.188775,0.188775,1680398640,2023-04-02T01:24:00
0.190759,0.190759,0.190759,0.190759,1680395460,2023-04-02T00:31:00
0.192055,0.192055,0.192055,0.192055,1680389400,2023-04-01T22:50:00
0.192157,0.192157,0.192157,0.192157,1680383940,2023-04-01T21:19:00
0.192527,0.192527,0.192527,0.192527,1680378540,2023-04-01T19:49:00
0.192426,0.192426,0.192426,0.192426,1680365820,2023-04-01T16:17:00
0.194021,0.194021,0.194021,0.194021,1680364980,2023-04-01T16:03:00
0.195625,0.195625,0.195625,0.195625,1680364380,2023-04-01T15:53:00
0.194341,0.194341,0.194341,0.194341,1680364020,2023-04-01T15:47:00
0.195039,0.195039,0.195039,0.195039,1680363900,2023-04-01T15:45:00
0.193562,0.193562,0.193562,0.193562,1680363720,2023-04-01T15:42:00
0.192583,0.192583,0.192583,0.192583,1680363600,2023-04-01T15:40:00
0.19157,0.19157,0.19157,0.19157,1680363360,2023-04-01T15:36:00
0.188693,0.190315,0.188693,0.190315,1680363300,2023-04-01T15:35:00
0.187768,0.187768,0.187768,0.187768,1680361380,2023-04-01T15:03:00
0.190085,0.190085,0.190085,0.190085,1680350100,2023-04-01T11:55:00
0.191605,0.191605,0.191605,0.191605,1680348360,2023-04-01T11:26:00
0.192931,0.192931,0.192931,0.192931,1680344820,2023-04-01T10:27:00
0.194104,0.194104,0.194104,0.194104,1680340260,2023-04-01T09:11:00
0.195261,0.195261,0.195261,0.195261,1680339420,2023-04-01T08:57:00
0.194004,0.194004,0.194004,0.194004,1680338340,2023-04-01T08:39:00
0.195671,0.195671,0.195671,0.195671,1680319800,2023-04-01T03:30:00
0.196825,0.196825,0.196825,0.196825,1680318360,2023-04-01T03:06:00
0.195416,0.195416,0.195416,0.195416,1680318180,2023-04-01T03:03:00
0.194042,0.194042,0.194042,0.194042,1680316980,2023-04-01T02:43:00
0.194687,0.194687,0.194687,0.194687,1680311460,2023-04-01T01:11:00
0.19291,0.19291,0.19291,0.19291,1680310620,2023-04-01T00:57:00
0.192201,0.192201,0.192201,0.192201,1680310560,2023-04-01T00:56:00
0.194597,0.194597,0.194597,0.194597,1680308460,2023-04-01T00:21:00
0.196313,0.196313,0.196313,0.196313,1680308400,2023-04-01T00:20:00
0.197678,0.197678,0.197678,0.197678,1680308160,2023-04-01T00:16:00
0.199557,0.199557,0.199557,0.199557,1680307740,2023-04-01T00:09:00
0.200875,0.200875,0.200875,0.200875,1680307680,2023-04-01T00:08:00
0.203591,0.203591,0.20237,0.20237,1680307500,2023-04-01T00:05:00
0.205735,0.205735,0.205735,0.205735,1680307440,2023-04-01T00:04:00
0.207454,0.207454,0.207454,0.207454,1680307260,2023-04-01T00:01:00
0.206186,0.206186,0.206186,0.206186,1680307200,2023-04-01T00:00:00
0.202779,0.204777,0.202779,0.204777,1680307140,2023-03-31T23:59:00
0.203805,0.203805,0.203805,0.203805,1680307080,2023-03-31T23:58:00
0.202203,0.202203,0.202203,0.202203,1680306480,2023-03-31T23:48:00
0.202309,0.202309,0.201039,0.201039,1680306360,2023-03-31T23:46:00
0.201481,0.201481,0.201481,0.201481,1680306180,2023-03-31T23:43:00
0.202285,0.202285,0.202285,0.202285,1680305880,2023-03-31T23:38:00
0.200608,0.200608,0.200608,0.200608,1680305760,2023-03-31T23:36:00
