price_open,price_high,price_low,price_close,timestamp,date
0.200596,0.200596,0.200596,0.200596,1680565500,2023-04-03T23:45:00
0.202031,0.202031,0.200012,0.200012,1680556380,2023-04-03T21:13:00
0.203947,0.203947,0.203947,0.203947,1680546240,2023-04-03T18:24:00
0.205983,0.205983,0.205983,0.205983,1680536040,2023-04-03T15:34:00
0.206578,0.206578,0.206578,0.206578,1680523800,2023-04-03T12:10:00
0.209238,0.209238,0.209238,0.209238,1680517560,2023-04-03T10:26:00
0.207298,0.207298,0.207298,0.207298,1680506400,2023-04-03T07:20:00
0.207354,0.207354,0.207354,0.207354,1680505200,2023-04-03T07:00:00
0.205375,0.205375,0.205375,0.205375,1680486360,2023-04-03T01:46:00
0.209576,0.209576,0.209576,0.209576,1680482640,2023-04-03T00:44:00
0.210716,0.210716,0.210716,0.210716,1680482040,2023-04-03T00:34:00
0.211816,0.211816,0.211816,0.211816,1680480600,2023-04-03T00:10:00
0.209223,0.209223,0.209223,0.209223,1680466740,2023-04-02T20:19:00
0.211482,0.211482,0.211482,0.211482,1680465180,2023-04-02T19:53:00
0.21477,0.21477,0.21477,0.21477,1680463980,2023-04-02T19:33:00
0.217116,0.217116,0.217116,0.217116,1680463920,2023-04-02T19:32:00
0.218524,0.218524,0.218524,0.218524,1680463320,2023-04-02T19:22:00
0.216127,0.216127,0.216127,0.216127,1680463260,2023-04-02T19:21:00
0.213773,0.213773,0.213773,0.213773,1680463200,2023-04-02T19:20:00
0.211512,0.211512,0.211512,0.211512,1680456300,2023-04-02T17:25:00
0.210831,0.210831,0.210831,0.210831,1680456000,2023-04-02T17:20:00
0.212461,0.212461,0.212461,0.212461,1680455880,2023-04-02T17:18:00
0.209963,0.209963,0.209963,0.209963,1680455640,2023-04-02T17:14:00
0.207325,0.207325,0.207325,0.207325,1680455340,2023-04-02T17:09:00
0.205778,0.205778,0.205778,0.205778,1680452880,2023-04-02T16:28:00
0.207512,0.207512,0.207512,0.207512,1680426780,2023-04-02T09:13:00
0.206557,0.206557,0.206557,0.206557,1680393180,2023-04-01T23:53:00
0.20437,0.20437,0.20437,0.20437,1680392520,2023-04-01T23:42:00
0.204214,0.204214,0.204214,0.204214,1680359940,2023-04-01T14:39:00
0.207262,0.207262,0.207262,0.207262,1680358560,2023-04-01T14:16:00
0.209468,0.209468,0.209468,0.209468,1680304440,2023-03-31T23:14:00
0.205529,0.205529,0.205529,0.205529,1680267300,2023-03-31T12:55:00
0.203268,0.203268,0.203268,0.203268,1680266400,2023-03-31T12:40:00
0.205395,0.205395,0.205395,0.205395,1680224760,2023-03-31T01:06:00
0.206707,0.206707,0.206707,0.206707,1680183720,2023-03-30T13:42:00
0.209071,0.209071,0.209071,0.209071,1680165240,2023-03-30T08:34:00
0.211234,0.211234,0.211234,0.211234,1680157800,2023-03-30T06:30:00
0.212345,0.212345,0.212345,0.212345,1680137640,2023-03-30T00:54:00
0.211466,0.211466,0.211466,0.211466,1680134820,2023-03-30T00:07:00
0.211776,0.211776,0.211776,0.211776,1680129000,2023-03-29T22:30:00
0.211648,0.211648,0.211648,0.211648,1680102780,2023-03-29T15:13:00
0.214572,0.214572,0.214572,0.214572,1680086520,2023-03-29T10:42:00
0.212978,0.212978,0.212978,0.212978,1680079620,2023-03-29T08:47:00
0.207895,0.207895,0.207895,0.207895,1680064440,2023-03-29T04:34:00
0.205315,0.205315,0.205315,0.205315,1680054060,2023-03-29T01:41:00
0.204124,0.204124,0.204124,0.204124,1680047040,2023-03-28T23:44:00
0.201941,0.201941,0.201941,0.201941,1680045720,2023-03-28T23:22:00
0.195758,0.195758,0.195758,0.195758,1680015120,2023-03-28T14:52:00
0.197248,0.197248,0.197248,0.197248,1680013920,2023-03-28T14:32:00
0.198448,0.198448,0.198448,0.198448,1680012780,2023-03-28T14:13:00
0.197506,0.197506,0.197506,0.197506,1679992920,2023-03-28T08:42:00
0.198062,0.198062,0.198062,0.198062,1679966160,2023-03-28T01:16:00
0.200738,0.200738,0.200738,0.200738,1679963100,2023-03-28T00:25:00
0.20467,0.20467,0.20467,0.20467,1679933820,2023-03-27T16:17:00
0.210517,0.210517,0.210517,0.210517,1679922120,2023-03-27T13:02:00
0.212792,0.212792,0.212792,0.212792,1679916900,2023-03-27T11:35:00
0.210183,0.210183,0.210183,0.210183,1679901180,2023-03-27T07:13:00
0.212587,0.212587,0.212587,0.212587,1679863020,2023-03-26T20:37:00
0.211971,0.211971,0.211971,0.211971,1679833680,2023-03-26T12:28:00
0.209505,0.209505,0.209505,0.209505,1679817540,2023-03-26T07:59:00
0.208873,0.208873,0.208873,0.208873,1679798520,2023-03-26T02:42:00
0.205497,0.205497,0.205497,0.205497,1679772900,2023-03-25T19:35:00
0.204611,0.204611,0.204611,0.204611,1679772840,2023-03-25T19:34:00
0.205866,0.207167,0.205866,0.207167,1679772780,2023-03-25T19:33:00
0.21165,0.21165,0.21165,0.21165,1679772720,2023-03-25T19:32:00
0.216612,0.216612,0.216612,0.216612,1679757480,2023-03-25T15:18:00
0.21766,0.21766,0.21766,0.21766,1679745780,2023-03-25T12:03:00
0.214121,0.214121,0.214121,0.214121,1679741400,2023-03-25T10:50:00
0.210095,0.210095,0.210095,0.210095,1679734620,2023-03-25T08:57:00
0.212904,0.212904,0.212904,0.212904,1679721060,2023-03-25T05:11:00
0.209992,0.209992,0.209992,0.209992,1679710440,2023-03-25T02:14:00
0.208497,0.208497,0.208497,0.208497,1679702640,2023-03-25T00:04:00
0.210265,0.210265,0.210265,0.210265,1679668560,2023-03-24T14:36:00
0.210756,0.210756,0.210756,0.210756,1679650440,2023-03-24T09:34:00
0.212046,0.212046,0.212046,0.212046,1679641380,2023-03-24T07:03:00
0.210924,0.210924,0.210924,0.210924,1679624460,2023-03-24T02:21:00
0.210008,0.210008,0.210008,0.210008,1679613360,2023-03-23T23:16:00
0.211902,0.211902,0.211902,0.211902,1679611800,2023-03-23T22:50:00
0.214908,0.214908,0.214908,0.214908,1679610960,2023-03-23T22:36:00
0.218159,0.218159,0.218159,0.218159,1679583660,2023-03-23T15:01:00
0.214408,0.214408,0.214408,0.214408,1679582340,2023-03-23T14:39:00
0.216474,0.216474,0.216474,0.216474,1679577000,2023-03-23T13:10:00
0.218997,0.218997,0.218997,0.218997,1679575800,2023-03-23T12:50:00
0.218886,0.218886,0.218886,0.218886,1679574600,2023-03-23T12:30:00
0.219867,0.219867,0.219867,0.219867,1679554740,2023-03-23T06:59:00
0.221167,0.221167,0.221167,0.221167,1679553000,2023-03-23T06:30:00
0.21929,0.21929,0.21929,0.21929,1679551080,2023-03-23T05:58:00
0.216405,0.216405,0.216405,0.216405,1679543280,2023-03-23T03:48:00
0.213738,0.213738,0.213738,0.213738,1679528640,2023-03-22T23:44:00
0.212585,0.212585,0.212585,0.212585,1679519340,2023-03-22T21:09:00
0.210575,0.210575,0.210575,0.210575,1679515080,2023-03-22T19:58:00
0.215312,0.215312,0.215312,0.215312,1679514120,2023-03-22T19:42:00
0.223266,0.223266,0.223266,0.223266,1679509920,2023-03-22T18:32:00
0.222524,0.222524,0.222524,0.222524,1679496900,2023-03-22T14:55:00
0.218766,0.218766,0.218766,0.218766,1679484960,2023-03-22T11:36:00
0.220848,0.220848,0.220848,0.220848,1679475540,2023-03-22T08:59:00
0.223212,0.223212,0.223212,0.223212,1679474160,2023-03-22T08:36:00
0.225136,0.225136,0.225136,0.225136,1679469000,2023-03-22T07:10:00
0.222811,0.222811,0.222811,0.222811,1679445780,2023-03-22T00:43:00
0.225957,0.225957,0.225957,0.225957,1679437080,2023-03-21T22:18:00
0.224307,0.224307,0.224307,0.224307,1679395680,2023-03-21T10:48:00
0.218391,0.218391,0.218391,0.218391,1679391000,2023-03-21T09:30:00
0.219859,0.219859,0.219859,0.219859,1679389800,2023-03-21T09:10:00
0.218055,0.218055,0.218055,0.218055,1679386680,2023-03-21T08:18:00
0.21773,0.21773,0.21773,0.21773,1679383980,2023-03-21T07:33:00
0.220982,0.220982,0.220982,0.220982,1679378760,2023-03-21T06:06:00
0.22287,0.22287,0.22287,0.22287,1679376900,2023-03-21T05:35:00
0.224684,0.224684,0.224684,0.224684,1679369520,2023-03-21T03:32:00
0.225965,0.225965,0.225965,0.225965,1679359560,2023-03-21T00:46:00
0.224342,0.224342,0.224342,0.224342,1679354040,2023-03-20T23:14:00
0.224087,0.224087,0.224087,0.224087,1679335620,2023-03-20T18:07:00
0.227877,0.227877,0.227877,0.227877,1679334840,2023-03-20T17:54:00
0.229742,0.229742,0.229742,0.229742,1679333820,2023-03-20T17:37:00
0.227434,0.227434,0.227434,0.227434,1679333700,2023-03-20T17:35:00
0.229017,0.229017,0.229017,0.229017,1679328600,2023-03-20T16:10:00
0.233002,0.233002,0.233002,0.233002,1679325180,2023-03-20T15:13:00
0.235544,0.235544,0.235544,0.235544,1679324820,2023-03-20T15:07:00
0.237948,0.237948,0.237948,0.237948,1679322960,2023-03-20T14:36:00
0.239473,0.239473,0.239473,0.239473,1679319720,2023-03-20T13:42:00
0.241131,0.241131,0.241131,0.241131,1679319420,2023-03-20T13:37:00
0.24386,0.24386,0.24386,0.24386,1679316420,2023-03-20T12:47:00
0.246999,0.246999,0.246999,0.246999,1679314560,2023-03-20T12:16:00
0.249583,0.249583,0.249583,0.249583,1679304180,2023-03-20T09:23:00
0.246653,0.246653,0.246653,0.246653,1679303940,2023-03-20T09:19:00
0.244945,0.244945,0.244945,0.244945,1679303040,2023-03-20T09:04:00
0.237365,0.237365,0.237365,0.237365,1679294880,2023-03-20T06:48:00
0.238776,0.238776,0.238776,0.238776,1679284380,2023-03-20T03:53:00
0.243994,0.243994,0.243994,0.243994,1679276040,2023-03-20T01:34:00
0.243882,0.243882,0.242809,0.242809,1679271720,2023-03-20T00:22:00
0.252646,0.252646,0.252646,0.252646,1679258280,2023-03-19T20:38:00
0.255282,0.255282,0.255282,0.255282,1679258160,2023-03-19T20:36:00
0.258521,0.258521,0.258521,0.258521,1679257080,2023-03-19T20:18:00
0.262302,0.262302,0.262302,0.262302,1679256300,2023-03-19T20:05:00
0.264467,0.264467,0.264467,0.264467,1679256120,2023-03-19T20:02:00
0.26119,0.26119,0.26119,0.26119,1679256000,2023-03-19T20:00:00
0.257647,0.257647,0.257647,0.257647,1679255160,2023-03-19T19:46:00
0.252965,0.252965,0.252965,0.252965,1679250360,2023-03-19T18:26:00
0.25145,0.25145,0.25145,0.25145,1679236200,2023-03-19T14:30:00
0.252732,0.252732,0.252732,0.252732,1679229480,2023-03-19T12:38:00
