price_open,price_high,price_low,price_close,timestamp,date
6.39117e-07,6.39117e-07,6.39117e-07,6.39117e-07,1679035500,2023-03-17T06:45:00
6.67977e-07,6.67977e-07,6.67977e-07,6.67977e-07,1678323660,2023-03-09T01:01:00
7.05634e-07,7.05634e-07,7.05634e-07,7.05634e-07,1678309080,2023-03-08T20:58:00
6.22423e-07,6.22423e-07,6.22423e-07,6.22423e-07,1678007280,2023-03-05T09:08:00
7.34219e-07,7.34219e-07,7.34219e-07,7.34219e-07,1677799080,2023-03-02T23:18:00
7.37265e-07,7.37265e-07,7.37265e-07,7.37265e-07,1677681540,2023-03-01T14:39:00
5.3384e-07,5.3384e-07,5.3384e-07,5.3384e-07,1675270980,2023-02-01T17:03:00
5.5494e-07,5.5494e-07,5.5494e-07,5.5494e-07,1673797560,2023-01-15T15:46:00
6.03362e-07,6.03362e-07,6.03362e-07,6.03362e-07,1673496540,2023-01-12T04:09:00
6.14481e-07,6.14481e-07,6.14481e-07,6.14481e-07,1673368380,2023-01-10T16:33:00
5.94157e-07,5.94157e-07,5.94157e-07,5.94157e-07,1673137620,2023-01-08T00:27:00
5.57455e-07,5.57455e-07,5.57455e-07,5.57455e-07,1672751280,2023-01-03T13:08:00
6.50867e-07,6.50867e-07,6.50867e-07,6.50867e-07,1672728960,2023-01-03T06:56:00
7.86684e-07,7.86684e-07,7.86684e-07,7.86684e-07,1672692000,2023-01-02T20:40:00
6.7536e-07,6.7536e-07,6.7536e-07,6.7536e-07,1672650780,2023-01-02T09:13:00
4.81683e-07,4.81683e-07,4.81683e-07,4.81683e-07,1672650480,2023-01-02T09:08:00
6.79097e-07,6.79097e-07,6.79097e-07,6.79097e-07,1672650360,2023-01-02T09:06:00
1.16209e-06,1.16209e-06,1.16209e-06,1.16209e-06,1672604100,2023-01-01T20:15:00
1.29614e-06,1.29614e-06,1.29614e-06,1.29614e-06,1672245000,2022-12-28T16:30:00
1.46713e-06,1.46713e-06,1.46713e-06,1.46713e-06,1672181280,2022-12-27T22:48:00
2.53046e-06,2.53046e-06,2.53046e-06,2.53046e-06,1671712920,2022-12-22T12:42:00
4.46183e-06,4.46183e-06,4.46183e-06,4.46183e-06,1671712680,2022-12-22T12:38:00
